SCLK,LMST,LTST,PRESSURE,PRESSURE_UNCERTAINTY,TRANSDUCER
711640974,00504M01:11:59.021,0504 00:59:14,789.12,,1
711640975,00504M01:11:59.994,0504 00:59:15,789.09,,1
711640976,00504M01:12:00.967,0504 00:59:16,789.09,,1
711640977,00504M01:12:01.941,0504 00:59:17,789.09,,1
711640978,00504M01:12:02.914,0504 00:59:18,789.09,,1
711640979,00504M01:12:03.887,0504 00:59:19,789.11,,1
711640980,00504M01:12:04.860,0504 00:59:20,789.10,,1
711640981,00504M01:12:05.834,0504 00:59:21,789.10,,1
711640982,00504M01:12:06.807,0504 00:59:22,789.04,,1
711640983,00504M01:12:07.780,0504 00:59:23,789.10,,1
711640984,00504M01:12:08.753,0504 00:59:24,789.10,,1
711640985,00504M01:12:09.727,0504 00:59:25,789.10,,1
711640986,00504M01:12:10.700,0504 00:59:26,789.10,,1
711640987,00504M01:12:11.673,0504 00:59:27,789.11,,1
711640988,00504M01:12:12.646,0504 00:59:28,789.09,,1
711640989,00504M01:12:13.620,0504 00:59:29,789.09,,1
711640990,00504M01:12:14.593,0504 00:59:30,789.06,,1
711640991,00504M01:12:15.566,0504 00:59:31,789.13,,1
711640992,00504M01:12:16.539,0504 00:59:32,789.13,,1
711640993,00504M01:12:17.513,0504 00:59:33,789.06,,1
711640994,00504M01:12:18.486,0504 00:59:34,789.10,,1
711640995,00504M01:12:19.459,0504 00:59:35,789.12,,1
711640996,00504M01:12:20.432,0504 00:59:36,789.03,,1
711640997,00504M01:12:21.406,0504 00:59:37,789.03,,1
711640998,00504M01:12:22.379,0504 00:59:38,789.05,,1
711640999,00504M01:12:23.352,0504 00:59:39,789.09,,1
711641000,00504M01:12:24.325,0504 00:59:40,789.07,,1
711641001,00504M01:12:25.299,0504 00:59:40,789.09,,1
711641002,00504M01:12:26.272,0504 00:59:41,789.10,,1
711641003,00504M01:12:27.245,0504 00:59:42,789.13,,1
711641004,00504M01:12:28.218,0504 00:59:43,789.08,,1
711641005,00504M01:12:29.192,0504 00:59:44,789.08,,1
711641006,00504M01:12:30.165,0504 00:59:45,789.10,,1
711641007,00504M01:12:31.138,0504 00:59:46,789.08,,1
711641008,00504M01:12:32.111,0504 00:59:47,789.03,,1
711641009,00504M01:12:33.085,0504 00:59:48,789.07,,1
711641010,00504M01:12:34.058,0504 00:59:49,789.05,,1
711641011,00504M01:12:35.031,0504 00:59:50,788.98,,1
711641012,00504M01:12:36.004,0504 00:59:51,789.00,,1
711641013,00504M01:12:36.978,0504 00:59:52,789.04,,1
711641014,00504M01:12:37.951,0504 00:59:53,789.04,,1
711641015,00504M01:12:38.924,0504 00:59:54,789.04,,1
711641016,00504M01:12:39.897,0504 00:59:55,789.03,,1
711641017,00504M01:12:40.871,0504 00:59:56,789.01,,1
711641018,00504M01:12:41.844,0504 00:59:57,789.01,,1
711641019,00504M01:12:42.817,0504 00:59:58,789.05,,1
711641020,00504M01:12:43.790,0504 00:59:59,789.03,,1
711641021,00504M01:12:44.764,0504 01:00:00,789.03,,1
711641022,00504M01:12:45.737,0504 01:00:01,789.03,,1
711641023,00504M01:12:46.710,0504 01:00:02,789.04,,1
711641024,00504M01:12:47.683,0504 01:00:03,789.06,,1
711641025,00504M01:12:48.657,0504 01:00:04,789.07,,1
711641026,00504M01:12:49.630,0504 01:00:05,789.06,,1
711641027,00504M01:12:50.603,0504 01:00:06,789.04,,1
711641028,00504M01:12:51.576,0504 01:00:07,789.03,,1
711641029,00504M01:12:52.550,0504 01:00:08,789.12,,1
711641030,00504M01:12:53.523,0504 01:00:09,789.03,,1
711641031,00504M01:12:54.496,0504 01:00:10,789.00,,1
711641032,00504M01:12:55.469,0504 01:00:11,789.01,,1
711641033,00504M01:12:56.443,0504 01:00:12,789.07,,1
711641034,00504M01:12:57.416,0504 01:00:13,788.98,,1
711641035,00504M01:12:58.389,0504 01:00:14,789.00,,1
711641036,00504M01:12:59.362,0504 01:00:15,788.95,,1
711641037,00504M01:13:00.336,0504 01:00:15,788.93,,1
711641038,00504M01:13:01.309,0504 01:00:16,788.86,,1
711641039,00504M01:13:02.282,0504 01:00:17,788.99,,1
711641040,00504M01:13:03.255,0504 01:00:18,788.95,,1
711641041,00504M01:13:04.229,0504 01:00:19,788.92,,1
711641042,00504M01:13:05.202,0504 01:00:20,788.94,,1
711641043,00504M01:13:06.175,0504 01:00:21,788.92,,1
711641044,00504M01:13:07.148,0504 01:00:22,788.87,,1
711641045,00504M01:13:08.122,0504 01:00:23,788.92,,1
711641046,00504M01:13:09.095,0504 01:00:24,788.91,,1
711641047,00504M01:13:10.068,0504 01:00:25,788.91,,1
711641048,00504M01:13:11.041,0504 01:00:26,788.91,,1
711641049,00504M01:13:12.015,0504 01:00:27,788.91,,1
711641050,00504M01:13:12.988,0504 01:00:28,788.91,,1
711641051,00504M01:13:13.961,0504 01:00:29,788.95,,1
711641052,00504M01:13:14.934,0504 01:00:30,788.97,,1
711641053,00504M01:13:15.908,0504 01:00:31,788.90,,1
711641054,00504M01:13:16.881,0504 01:00:32,788.96,,1
711641055,00504M01:13:17.854,0504 01:00:33,788.98,,1
711641056,00504M01:13:18.827,0504 01:00:34,788.96,,1
711641057,00504M01:13:19.801,0504 01:00:35,788.98,,1
711641058,00504M01:13:20.774,0504 01:00:36,788.96,,1
711641059,00504M01:13:21.747,0504 01:00:37,789.00,,1
711641060,00504M01:13:22.721,0504 01:00:38,788.95,,1
711641061,00504M01:13:23.694,0504 01:00:39,788.93,,1
711641062,00504M01:13:24.667,0504 01:00:40,788.97,,1
711641063,00504M01:13:25.640,0504 01:00:41,788.99,,1
711641064,00504M01:13:26.614,0504 01:00:42,788.97,,1
711641065,00504M01:13:27.587,0504 01:00:43,788.97,,1
711641066,00504M01:13:28.560,0504 01:00:44,788.96,,1
711641067,00504M01:13:29.533,0504 01:00:45,788.96,,1
711641068,00504M01:13:30.507,0504 01:00:46,788.98,,1
711641069,00504M01:13:31.480,0504 01:00:47,788.98,,1
711641070,00504M01:13:32.453,0504 01:00:48,788.96,,1
711641071,00504M01:13:33.426,0504 01:00:49,788.95,,1
711641072,00504M01:13:34.400,0504 01:00:50,788.95,,1
711641073,00504M01:13:35.373,0504 01:00:51,788.97,,1
711641074,00504M01:13:36.346,0504 01:00:51,788.99,,1
711641075,00504M01:13:37.319,0504 01:00:52,788.95,,1
711641076,00504M01:13:38.293,0504 01:00:53,788.97,,1
711641077,00504M01:13:39.266,0504 01:00:54,788.96,,1
711641078,00504M01:13:40.239,0504 01:00:55,788.99,,1
711641079,00504M01:13:41.212,0504 01:00:56,788.98,,1
711641080,00504M01:13:42.186,0504 01:00:57,788.96,,1
711641081,00504M01:13:43.159,0504 01:00:58,788.94,,1
711641082,00504M01:13:44.132,0504 01:00:59,788.95,,1
711641083,00504M01:13:45.105,0504 01:01:00,788.98,,1
711641084,00504M01:13:46.079,0504 01:01:01,788.98,,1
711641085,00504M01:13:47.052,0504 01:01:02,788.93,,1
711641086,00504M01:13:48.025,0504 01:01:03,788.95,,1
711641087,00504M01:13:48.998,0504 01:01:04,788.99,,1
711641088,00504M01:13:49.972,0504 01:01:05,788.97,,1
711641089,00504M01:13:50.945,0504 01:01:06,788.99,,1
711641090,00504M01:13:51.918,0504 01:01:07,788.96,,1
711641091,00504M01:13:52.891,0504 01:01:08,789.01,,1
711641092,00504M01:13:53.865,0504 01:01:09,789.02,,1
711641093,00504M01:13:54.838,0504 01:01:10,789.02,,1
711641094,00504M01:13:55.811,0504 01:01:11,789.07,,1
711641095,00504M01:13:56.784,0504 01:01:12,788.98,,1
711641096,00504M01:13:57.758,0504 01:01:13,789.02,,1
711641097,00504M01:13:58.731,0504 01:01:14,789.00,,1
711641098,00504M01:13:59.704,0504 01:01:15,788.97,,1
711641099,00504M01:14:00.677,0504 01:01:16,789.01,,1
711641100,00504M01:14:01.651,0504 01:01:17,789.06,,1
711641101,00504M01:14:02.624,0504 01:01:18,789.01,,1
711641102,00504M01:14:03.597,0504 01:01:19,789.03,,1
711641103,00504M01:14:04.570,0504 01:01:20,789.01,,1
711641104,00504M01:14:05.544,0504 01:01:21,789.02,,1
711641105,00504M01:14:06.517,0504 01:01:22,789.04,,1
711641106,00504M01:14:07.490,0504 01:01:23,789.02,,1
711641107,00504M01:14:08.463,0504 01:01:24,789.00,,1
711641108,00504M01:14:09.437,0504 01:01:25,789.00,,1
711641109,00504M01:14:10.410,0504 01:01:26,788.99,,1
711641110,00504M01:14:11.383,0504 01:01:27,789.01,,1
711641111,00504M01:14:12.356,0504 01:01:27,788.97,,1
711641112,00504M01:14:13.330,0504 01:01:28,789.01,,1
711641113,00504M01:14:14.303,0504 01:01:29,789.05,,1
711641114,00504M01:14:15.276,0504 01:01:30,789.05,,1
711641115,00504M01:14:16.249,0504 01:01:31,788.96,,1
711641116,00504M01:14:17.223,0504 01:01:32,789.00,,1
711641117,00504M01:14:18.196,0504 01:01:33,789.00,,1
711641118,00504M01:14:19.169,0504 01:01:34,788.98,,1
711641119,00504M01:14:20.142,0504 01:01:35,788.96,,1
711641120,00504M01:14:21.116,0504 01:01:36,788.95,,1
711641121,00504M01:14:22.089,0504 01:01:37,788.99,,1
711641122,00504M01:14:23.062,0504 01:01:38,789.00,,1
711641123,00504M01:14:24.035,0504 01:01:39,788.99,,1
711641124,00504M01:14:25.009,0504 01:01:40,788.99,,1
711641125,00504M01:14:25.982,0504 01:01:41,789.01,,1
711641126,00504M01:14:26.955,0504 01:01:42,788.96,,1
711641127,00504M01:14:27.928,0504 01:01:43,788.96,,1
711641128,00504M01:14:28.902,0504 01:01:44,788.96,,1
711641129,00504M01:14:29.875,0504 01:01:45,788.91,,1
711641130,00504M01:14:30.848,0504 01:01:46,788.89,,1
711641131,00504M01:14:31.821,0504 01:01:47,788.91,,1
711641132,00504M01:14:32.795,0504 01:01:48,788.93,,1
711641133,00504M01:14:33.768,0504 01:01:49,788.95,,1
711641134,00504M01:14:34.741,0504 01:01:50,788.97,,1
711641135,00504M01:14:35.714,0504 01:01:51,788.88,,1
711641136,00504M01:14:36.688,0504 01:01:52,788.96,,1
711641137,00504M01:14:37.661,0504 01:01:53,788.88,,1
711641138,00504M01:14:38.634,0504 01:01:54,788.90,,1
711641139,00504M01:14:39.607,0504 01:01:55,788.89,,1
711641140,00504M01:14:40.581,0504 01:01:56,788.85,,1
711641141,00504M01:14:41.554,0504 01:01:57,788.91,,1
711641142,00504M01:14:42.527,0504 01:01:58,788.91,,1
711641143,00504M01:14:43.500,0504 01:01:59,788.82,,1
711641144,00504M01:14:44.474,0504 01:02:00,788.86,,1
711641145,00504M01:14:45.447,0504 01:02:01,788.86,,1
711641146,00504M01:14:46.420,0504 01:02:02,788.86,,1
711641147,00504M01:14:47.393,0504 01:02:03,788.86,,1
711641148,00504M01:14:48.367,0504 01:02:03,788.85,,1
711641149,00504M01:14:49.340,0504 01:02:04,788.88,,1
711641150,00504M01:14:50.313,0504 01:02:05,788.85,,1
711641151,00504M01:14:51.286,0504 01:02:06,788.78,,1
711641152,00504M01:14:52.260,0504 01:02:07,788.76,,1
711641153,00504M01:14:53.233,0504 01:02:08,788.85,,1
711641154,00504M01:14:54.206,0504 01:02:09,788.78,,1
711641155,00504M01:14:55.179,0504 01:02:10,788.80,,1
711641156,00504M01:14:56.153,0504 01:02:11,788.80,,1
711641157,00504M01:14:57.126,0504 01:02:12,788.80,,1
711641158,00504M01:14:58.099,0504 01:02:13,788.80,,1
711641159,00504M01:14:59.072,0504 01:02:14,788.86,,1
711641160,00504M01:15:00.046,0504 01:02:15,788.79,,1
711641161,00504M01:15:01.019,0504 01:02:16,788.77,,1
711641162,00504M01:15:01.992,0504 01:02:17,788.79,,1
711641163,00504M01:15:02.965,0504 01:02:18,788.74,,1
711641164,00504M01:15:03.939,0504 01:02:19,788.81,,1
711641165,00504M01:15:04.912,0504 01:02:20,788.78,,1
711641166,00504M01:15:05.885,0504 01:02:21,788.73,,1
711641167,00504M01:15:06.858,0504 01:02:22,788.78,,1
711641168,00504M01:15:07.832,0504 01:02:23,788.73,,1
711641169,00504M01:15:08.805,0504 01:02:24,788.79,,1
711641170,00504M01:15:09.778,0504 01:02:25,788.79,,1
711641171,00504M01:15:10.751,0504 01:02:26,788.73,,1
711641172,00504M01:15:11.725,0504 01:02:27,788.70,,1
711641173,00504M01:15:12.698,0504 01:02:28,788.70,,1
711641174,00504M01:15:13.671,0504 01:02:29,788.74,,1
711641175,00504M01:15:14.644,0504 01:02:30,788.72,,1
711641176,00504M01:15:15.618,0504 01:02:31,788.70,,1
711641177,00504M01:15:16.591,0504 01:02:32,788.74,,1
711641178,00504M01:15:17.564,0504 01:02:33,788.76,,1
711641179,00504M01:15:18.537,0504 01:02:34,788.71,,1
711641180,00504M01:15:19.511,0504 01:02:35,788.67,,1
711641181,00504M01:15:20.484,0504 01:02:36,788.69,,1
711641182,00504M01:15:21.457,0504 01:02:37,788.77,,1
711641183,00504M01:15:22.430,0504 01:02:38,788.68,,1
711641184,00504M01:15:23.404,0504 01:02:38,788.68,,1
711641185,00504M01:15:24.377,0504 01:02:39,788.72,,1
711641186,00504M01:15:25.350,0504 01:02:40,788.66,,1
711641187,00504M01:15:26.324,0504 01:02:41,788.72,,1
711641188,00504M01:15:27.297,0504 01:02:42,788.69,,1
711641189,00504M01:15:28.270,0504 01:02:43,788.67,,1
711641190,00504M01:15:29.243,0504 01:02:44,788.71,,1
711641191,00504M01:15:30.217,0504 01:02:45,788.74,,1
711641192,00504M01:15:31.190,0504 01:02:46,788.78,,1
711641193,00504M01:15:32.163,0504 01:02:47,788.73,,1
711641194,00504M01:15:33.136,0504 01:02:48,788.77,,1
711641195,00504M01:15:34.110,0504 01:02:49,788.75,,1
711641196,00504M01:15:35.083,0504 01:02:50,788.72,,1
711641197,00504M01:15:36.056,0504 01:02:51,788.75,,1
711641198,00504M01:15:37.029,0504 01:02:52,788.68,,1
711641199,00504M01:15:38.003,0504 01:02:53,788.72,,1
711641200,00504M01:15:38.976,0504 01:02:54,788.70,,1
711641201,00504M01:15:39.949,0504 01:02:55,788.72,,1
711641202,00504M01:15:40.922,0504 01:02:56,788.63,,1
711641203,00504M01:15:41.896,0504 01:02:57,788.71,,1
711641204,00504M01:15:42.869,0504 01:02:58,788.67,,1
711641205,00504M01:15:43.842,0504 01:02:59,788.67,,1
711641206,00504M01:15:44.815,0504 01:03:00,788.69,,1
711641207,00504M01:15:45.789,0504 01:03:01,788.62,,1
711641208,00504M01:15:46.762,0504 01:03:02,788.66,,1
711641209,00504M01:15:47.735,0504 01:03:03,788.59,,1
711641210,00504M01:15:48.708,0504 01:03:04,788.61,,1
711641211,00504M01:15:49.682,0504 01:03:05,788.65,,1
711641212,00504M01:15:50.655,0504 01:03:06,788.65,,1
711641213,00504M01:15:51.628,0504 01:03:07,788.68,,1
711641214,00504M01:15:52.601,0504 01:03:08,788.65,,1
711641215,00504M01:15:53.575,0504 01:03:09,788.71,,1
711641216,00504M01:15:54.548,0504 01:03:10,788.63,,1
711641217,00504M01:15:55.521,0504 01:03:11,788.60,,1
711641218,00504M01:15:56.494,0504 01:03:12,788.62,,1
711641219,00504M01:15:57.468,0504 01:03:13,788.60,,1
711641220,00504M01:15:58.441,0504 01:03:14,788.66,,1
711641221,00504M01:15:59.414,0504 01:03:14,788.66,,1
711641222,00504M01:16:00.387,0504 01:03:15,788.62,,1
711641223,00504M01:16:01.361,0504 01:03:16,788.72,,1
711641224,00504M01:16:02.334,0504 01:03:17,788.65,,1
711641225,00504M01:16:03.307,0504 01:03:18,788.68,,1
711641226,00504M01:16:04.280,0504 01:03:19,788.70,,1
711641227,00504M01:16:05.254,0504 01:03:20,788.70,,1
711641228,00504M01:16:06.227,0504 01:03:21,788.67,,1
711641229,00504M01:16:07.200,0504 01:03:22,788.60,,1
711641230,00504M01:16:08.173,0504 01:03:23,788.67,,1
711641231,00504M01:16:09.147,0504 01:03:24,788.64,,1
711641232,00504M01:16:10.120,0504 01:03:25,788.60,,1
711641233,00504M01:16:11.093,0504 01:03:26,788.64,,1
711641234,00504M01:16:12.066,0504 01:03:27,788.68,,1
711641235,00504M01:16:13.040,0504 01:03:28,788.66,,1
711641236,00504M01:16:14.013,0504 01:03:29,788.63,,1
711641237,00504M01:16:14.986,0504 01:03:30,788.66,,1
711641238,00504M01:16:15.959,0504 01:03:31,788.72,,1
711641239,00504M01:16:16.933,0504 01:03:32,788.65,,1
711641240,00504M01:16:17.906,0504 01:03:33,788.69,,1
711641241,00504M01:16:18.879,0504 01:03:34,788.65,,1
711641242,00504M01:16:19.852,0504 01:03:35,788.69,,1
711641243,00504M01:16:20.826,0504 01:03:36,788.64,,1
711641244,00504M01:16:21.799,0504 01:03:37,788.60,,1
711641245,00504M01:16:22.772,0504 01:03:38,788.71,,1
711641246,00504M01:16:23.745,0504 01:03:39,788.60,,1
711641247,00504M01:16:24.719,0504 01:03:40,788.64,,1
711641248,00504M01:16:25.692,0504 01:03:41,788.64,,1
711641249,00504M01:16:26.665,0504 01:03:42,788.68,,1
711641250,00504M01:16:27.638,0504 01:03:43,788.61,,1
711641251,00504M01:16:28.612,0504 01:03:44,788.61,,1
711641252,00504M01:16:29.585,0504 01:03:45,788.63,,1
711641253,00504M01:16:30.558,0504 01:03:46,788.71,,1
711641254,00504M01:16:31.531,0504 01:03:47,788.65,,1
711641255,00504M01:16:32.505,0504 01:03:48,788.64,,1
711641256,00504M01:16:33.478,0504 01:03:49,788.67,,1
711641257,00504M01:16:34.451,0504 01:03:50,788.73,,1
711641258,00504M01:16:35.424,0504 01:03:50,788.69,,1
711641259,00504M01:16:36.398,0504 01:03:51,788.70,,1
711641260,00504M01:16:37.371,0504 01:03:52,788.68,,1
711641261,00504M01:16:38.344,0504 01:03:53,788.68,,1
711641262,00504M01:16:39.317,0504 01:03:54,788.68,,1
711641263,00504M01:16:40.291,0504 01:03:55,788.65,,1
711641264,00504M01:16:41.264,0504 01:03:56,788.70,,1
711641265,00504M01:16:42.237,0504 01:03:57,788.68,,1
711641266,00504M01:16:43.210,0504 01:03:58,788.65,,1
711641267,00504M01:16:44.184,0504 01:03:59,788.67,,1
711641268,00504M01:16:45.157,0504 01:04:00,788.71,,1
711641269,00504M01:16:46.130,0504 01:04:01,788.73,,1
711641270,00504M01:16:47.103,0504 01:04:02,788.67,,1
711641271,00504M01:16:48.077,0504 01:04:03,788.69,,1
711641272,00504M01:16:49.050,0504 01:04:04,788.71,,1
711641273,00504M01:16:50.023,0504 01:04:05,788.73,,1
711641274,00504M01:16:50.996,0504 01:04:06,788.64,,1
711641275,00504M01:16:51.970,0504 01:04:07,788.70,,1
711641276,00504M01:16:52.943,0504 01:04:08,788.76,,1
711641277,00504M01:16:53.916,0504 01:04:09,788.65,,1
711641278,00504M01:16:54.889,0504 01:04:10,788.72,,1
711641279,00504M01:16:55.863,0504 01:04:11,788.69,,1
711641280,00504M01:16:56.836,0504 01:04:12,788.67,,1
711641281,00504M01:16:57.809,0504 01:04:13,788.74,,1
711641282,00504M01:16:58.782,0504 01:04:14,788.67,,1
711641283,00504M01:16:59.756,0504 01:04:15,788.67,,1
711641284,00504M01:17:00.729,0504 01:04:16,788.62,,1
711641285,00504M01:17:01.702,0504 01:04:17,788.64,,1
711641286,00504M01:17:02.675,0504 01:04:18,788.62,,1
711641287,00504M01:17:03.649,0504 01:04:19,788.66,,1
711641288,00504M01:17:04.622,0504 01:04:20,788.62,,1
711641289,00504M01:17:05.595,0504 01:04:21,788.64,,1
711641290,00504M01:17:06.568,0504 01:04:22,788.70,,1
711641291,00504M01:17:07.542,0504 01:04:23,788.59,,1
711641292,00504M01:17:08.515,0504 01:04:24,788.63,,1
711641293,00504M01:17:09.488,0504 01:04:25,788.61,,1
711641294,00504M01:17:10.461,0504 01:04:26,788.56,,1
711641295,00504M01:17:11.435,0504 01:04:26,788.60,,1
711641296,00504M01:17:12.408,0504 01:04:27,788.62,,1
711641297,00504M01:17:13.381,0504 01:04:28,788.58,,1
711641298,00504M01:17:14.354,0504 01:04:29,788.60,,1
711641299,00504M01:17:15.328,0504 01:04:30,788.62,,1
711641300,00504M01:17:16.301,0504 01:04:31,788.57,,1
711641301,00504M01:17:17.274,0504 01:04:32,788.55,,1
711641302,00504M01:17:18.247,0504 01:04:33,788.59,,1
711641303,00504M01:17:19.221,0504 01:04:34,788.56,,1
711641304,00504M01:17:20.194,0504 01:04:35,788.56,,1
711641305,00504M01:17:21.167,0504 01:04:36,788.52,,1
711641306,00504M01:17:22.140,0504 01:04:37,788.60,,1
711641307,00504M01:17:23.114,0504 01:04:38,788.51,,1
711641308,00504M01:17:24.087,0504 01:04:39,788.58,,1
711641309,00504M01:17:25.060,0504 01:04:40,788.51,,1
711641310,00504M01:17:26.033,0504 01:04:41,788.53,,1
711641311,00504M01:17:27.007,0504 01:04:42,788.57,,1
711641312,00504M01:17:27.980,0504 01:04:43,788.48,,1
711641313,00504M01:17:28.953,0504 01:04:44,788.57,,1
711641314,00504M01:17:29.927,0504 01:04:45,788.48,,1
711641315,00504M01:17:30.900,0504 01:04:46,788.54,,1
711641316,00504M01:17:31.873,0504 01:04:47,788.54,,1
711641317,00504M01:17:32.846,0504 01:04:48,788.52,,1
711641318,00504M01:17:33.820,0504 01:04:49,788.58,,1
711641319,00504M01:17:34.793,0504 01:04:50,788.54,,1
711641320,00504M01:17:35.766,0504 01:04:51,788.54,,1
711641321,00504M01:17:36.739,0504 01:04:52,788.49,,1
711641322,00504M01:17:37.713,0504 01:04:53,788.51,,1
711641323,00504M01:17:38.686,0504 01:04:54,788.55,,1
711641324,00504M01:17:39.659,0504 01:04:55,788.53,,1
711641325,00504M01:17:40.632,0504 01:04:56,788.58,,1
711641326,00504M01:17:41.606,0504 01:04:57,788.62,,1
711641327,00504M01:17:42.579,0504 01:04:58,788.55,,1
711641328,00504M01:17:43.552,0504 01:04:59,788.57,,1
711641329,00504M01:17:44.525,0504 01:05:00,788.59,,1
711641330,00504M01:17:45.499,0504 01:05:01,788.57,,1
711641331,00504M01:17:46.472,0504 01:05:01,788.52,,1
711641332,00504M01:17:47.445,0504 01:05:02,788.58,,1
711641333,00504M01:17:48.418,0504 01:05:03,788.56,,1
711641334,00504M01:17:49.392,0504 01:05:04,788.56,,1
711641335,00504M01:17:50.365,0504 01:05:05,788.56,,1
711641336,00504M01:17:51.338,0504 01:05:06,788.58,,1
711641337,00504M01:17:52.311,0504 01:05:07,788.60,,1
711641338,00504M01:17:53.285,0504 01:05:08,788.55,,1
711641339,00504M01:17:54.258,0504 01:05:09,788.57,,1
711641340,00504M01:17:55.231,0504 01:05:10,788.61,,1
711641341,00504M01:17:56.204,0504 01:05:11,788.66,,1
711641342,00504M01:17:57.178,0504 01:05:12,788.61,,1
711641343,00504M01:17:58.151,0504 01:05:13,788.63,,1
711641344,00504M01:17:59.124,0504 01:05:14,788.65,,1
711641345,00504M01:18:00.097,0504 01:05:15,788.61,,1
711641346,00504M01:18:01.071,0504 01:05:16,788.58,,1
711641347,00504M01:18:02.044,0504 01:05:17,788.60,,1
711641348,00504M01:18:03.017,0504 01:05:18,788.58,,1
711641349,00504M01:18:03.990,0504 01:05:19,788.60,,1
711641350,00504M01:18:04.964,0504 01:05:20,788.62,,1
711641351,00504M01:18:05.937,0504 01:05:21,788.62,,1
711641352,00504M01:18:06.910,0504 01:05:22,788.64,,1
711641353,00504M01:18:07.883,0504 01:05:23,788.60,,1
711641354,00504M01:18:08.857,0504 01:05:24,788.59,,1
711641355,00504M01:18:09.830,0504 01:05:25,788.61,,1
711641356,00504M01:18:10.803,0504 01:05:26,788.66,,1
711641357,00504M01:18:11.776,0504 01:05:27,788.59,,1
711641358,00504M01:18:12.750,0504 01:05:28,788.65,,1
711641359,00504M01:18:13.723,0504 01:05:29,788.60,,1
711641360,00504M01:18:14.696,0504 01:05:30,788.61,,1
711641361,00504M01:18:15.669,0504 01:05:31,788.65,,1
711641362,00504M01:18:16.643,0504 01:05:32,788.65,,1
711641363,00504M01:18:17.616,0504 01:05:33,788.58,,1
711641364,00504M01:18:18.589,0504 01:05:34,788.60,,1
711641365,00504M01:18:19.562,0504 01:05:35,788.64,,1
711641366,00504M01:18:20.536,0504 01:05:36,788.64,,1
711641367,00504M01:18:21.509,0504 01:05:37,788.59,,1
711641368,00504M01:18:22.482,0504 01:05:37,788.57,,1
711641369,00504M01:18:23.455,0504 01:05:38,788.59,,1
711641370,00504M01:18:24.429,0504 01:05:39,788.63,,1
711641371,00504M01:18:25.402,0504 01:05:40,788.59,,1
711641372,00504M01:18:26.375,0504 01:05:41,788.59,,1
711641373,00504M01:18:27.348,0504 01:05:42,788.56,,1
