SCLK,LMST,LTST,PRESSURE,PRESSURE_UNCERTAINTY,TRANSDUCER
725340320,00658M08:47:14.500,0658 08:05:59,753.15,,1
725340321,00658M08:47:15.474,0658 08:06:00,753.15,,1
725340322,00658M08:47:16.447,0658 08:06:01,753.20,,1
725340323,00658M08:47:17.420,0658 08:06:02,753.13,,1
725340324,00658M08:47:18.393,0658 08:06:03,753.19,,1
725340325,00658M08:47:19.367,0658 08:06:04,753.13,,1
725340326,00658M08:47:20.340,0658 08:06:05,753.15,,1
725340327,00658M08:47:21.313,0658 08:06:06,753.15,,1
725340328,00658M08:47:22.286,0658 08:06:07,753.06,,1
725340329,00658M08:47:23.260,0658 08:06:08,753.12,,1
725340330,00658M08:47:24.233,0658 08:06:09,753.11,,1
725340331,00658M08:47:25.206,0658 08:06:10,753.17,,1
725340332,00658M08:47:26.179,0658 08:06:11,753.19,,1
725340333,00658M08:47:27.153,0658 08:06:12,753.13,,1
725340334,00658M08:47:28.126,0658 08:06:13,753.10,,1
725340335,00658M08:47:29.099,0658 08:06:14,753.11,,1
725340336,00658M08:47:30.072,0658 08:06:15,753.13,,1
725340337,00658M08:47:31.046,0658 08:06:16,753.08,,1
725340338,00658M08:47:32.019,0658 08:06:17,753.15,,1
725340339,00658M08:47:32.992,0658 08:06:18,753.10,,1
725340340,00658M08:47:33.965,0658 08:06:19,753.10,,1
725340341,00658M08:47:34.939,0658 08:06:20,753.08,,1
725340342,00658M08:47:35.912,0658 08:06:21,753.13,,1
725340343,00658M08:47:36.885,0658 08:06:22,753.08,,1
725340344,00658M08:47:37.858,0658 08:06:23,753.04,,1
725340345,00658M08:47:38.832,0658 08:06:24,753.08,,1
725340346,00658M08:47:39.805,0658 08:06:25,753.08,,1
725340347,00658M08:47:40.778,0658 08:06:26,753.02,,1
725340348,00658M08:47:41.751,0658 08:06:27,753.06,,1
725340349,00658M08:47:42.725,0658 08:06:27,753.04,,1
725340350,00658M08:47:43.698,0658 08:06:28,753.08,,1
725340351,00658M08:47:44.671,0658 08:06:29,753.08,,1
725340352,00658M08:47:45.644,0658 08:06:30,753.06,,1
725340353,00658M08:47:46.618,0658 08:06:31,753.10,,1
725340354,00658M08:47:47.591,0658 08:06:32,753.04,,1
725340355,00658M08:47:48.564,0658 08:06:33,753.06,,1
725340356,00658M08:47:49.537,0658 08:06:34,753.06,,1
725340357,00658M08:47:50.511,0658 08:06:35,753.06,,1
725340358,00658M08:47:51.484,0658 08:06:36,753.01,,1
725340359,00658M08:47:52.457,0658 08:06:37,753.01,,1
725340360,00658M08:47:53.430,0658 08:06:38,752.99,,1
725340361,00658M08:47:54.404,0658 08:06:39,753.04,,1
725340362,00658M08:47:55.377,0658 08:06:40,753.04,,1
725340363,00658M08:47:56.350,0658 08:06:41,753.06,,1
725340364,00658M08:47:57.323,0658 08:06:42,753.08,,1
725340365,00658M08:47:58.297,0658 08:06:43,753.01,,1
725340366,00658M08:47:59.270,0658 08:06:44,753.05,,1
725340367,00658M08:48:00.243,0658 08:06:45,753.04,,1
725340368,00658M08:48:01.216,0658 08:06:46,753.01,,1
725340369,00658M08:48:02.190,0658 08:06:47,752.95,,1
725340370,00658M08:48:03.163,0658 08:06:48,752.99,,1
725340371,00658M08:48:04.136,0658 08:06:49,753.01,,1
725340372,00658M08:48:05.109,0658 08:06:50,752.99,,1
725340373,00658M08:48:06.083,0658 08:06:51,752.99,,1
725340374,00658M08:48:07.056,0658 08:06:52,752.97,,1
725340375,00658M08:48:08.029,0658 08:06:53,752.99,,1
725340376,00658M08:48:09.002,0658 08:06:54,753.01,,1
725340377,00658M08:48:09.976,0658 08:06:55,752.97,,1
725340378,00658M08:48:10.949,0658 08:06:56,752.97,,1
725340379,00658M08:48:11.922,0658 08:06:57,752.99,,1
725340380,00658M08:48:12.895,0658 08:06:58,753.06,,1
725340381,00658M08:48:13.869,0658 08:06:59,752.99,,1
725340382,00658M08:48:14.842,0658 08:07:00,752.99,,1
725340383,00658M08:48:15.815,0658 08:07:01,752.99,,1
725340384,00658M08:48:16.788,0658 08:07:02,753.01,,1
725340385,00658M08:48:17.762,0658 08:07:03,752.99,,1
725340386,00658M08:48:18.735,0658 08:07:03,752.97,,1
725340387,00658M08:48:19.708,0658 08:07:04,752.99,,1
725340388,00658M08:48:20.681,0658 08:07:05,752.97,,1
725340389,00658M08:48:21.655,0658 08:07:06,753.01,,1
725340390,00658M08:48:22.628,0658 08:07:07,752.99,,1
725340391,00658M08:48:23.601,0658 08:07:08,752.97,,1
725340392,00658M08:48:24.574,0658 08:07:09,753.02,,1
725340393,00658M08:48:25.548,0658 08:07:10,752.97,,1
725340394,00658M08:48:26.521,0658 08:07:11,752.95,,1
725340395,00658M08:48:27.494,0658 08:07:12,752.95,,1
725340396,00658M08:48:28.467,0658 08:07:13,752.99,,1
725340397,00658M08:48:29.441,0658 08:07:14,752.99,,1
725340398,00658M08:48:30.414,0658 08:07:15,753.03,,1
725340399,00658M08:48:31.387,0658 08:07:16,752.97,,1
725340400,00658M08:48:32.360,0658 08:07:17,753.03,,1
725340401,00658M08:48:33.334,0658 08:07:18,753.01,,1
725340402,00658M08:48:34.307,0658 08:07:19,753.02,,1
725340403,00658M08:48:35.280,0658 08:07:20,753.02,,1
725340404,00658M08:48:36.253,0658 08:07:21,753.01,,1
725340405,00658M08:48:37.227,0658 08:07:22,753.06,,1
725340406,00658M08:48:38.200,0658 08:07:23,753.01,,1
725340407,00658M08:48:39.173,0658 08:07:24,753.04,,1
725340408,00658M08:48:40.146,0658 08:07:25,753.01,,1
725340409,00658M08:48:41.120,0658 08:07:26,753.02,,1
725340410,00658M08:48:42.093,0658 08:07:27,753.04,,1
725340411,00658M08:48:43.066,0658 08:07:28,753.06,,1
725340412,00658M08:48:44.039,0658 08:07:29,753.04,,1
725340413,00658M08:48:45.013,0658 08:07:30,753.04,,1
725340414,00658M08:48:45.986,0658 08:07:31,753.01,,1
725340415,00658M08:48:46.959,0658 08:07:32,753.08,,1
725340416,00658M08:48:47.932,0658 08:07:33,753.06,,1
725340417,00658M08:48:48.906,0658 08:07:34,753.03,,1
725340418,00658M08:48:49.879,0658 08:07:35,753.04,,1
725340419,00658M08:48:50.852,0658 08:07:36,753.06,,1
725340420,00658M08:48:51.825,0658 08:07:37,753.04,,1
725340421,00658M08:48:52.799,0658 08:07:38,753.01,,1
725340422,00658M08:48:53.772,0658 08:07:39,753.06,,1
725340423,00658M08:48:54.745,0658 08:07:40,753.04,,1
725340424,00658M08:48:55.719,0658 08:07:40,752.99,,1
725340425,00658M08:48:56.692,0658 08:07:41,753.04,,1
725340426,00658M08:48:57.665,0658 08:07:42,752.99,,1
725340427,00658M08:48:58.638,0658 08:07:43,753.02,,1
725340428,00658M08:48:59.612,0658 08:07:44,753.08,,1
725340429,00658M08:49:00.585,0658 08:07:45,753.03,,1
725340430,00658M08:49:01.558,0658 08:07:46,753.04,,1
725340431,00658M08:49:02.531,0658 08:07:47,753.06,,1
725340432,00658M08:49:03.505,0658 08:07:48,753.04,,1
725340433,00658M08:49:04.478,0658 08:07:49,753.06,,1
725340434,00658M08:49:05.451,0658 08:07:50,753.06,,1
725340435,00658M08:49:06.424,0658 08:07:51,753.04,,1
725340436,00658M08:49:07.398,0658 08:07:52,753.06,,1
725340437,00658M08:49:08.371,0658 08:07:53,753.01,,1
725340438,00658M08:49:09.344,0658 08:07:54,753.08,,1
725340439,00658M08:49:10.317,0658 08:07:55,753.04,,1
725340440,00658M08:49:11.291,0658 08:07:56,753.08,,1
725340441,00658M08:49:12.264,0658 08:07:57,753.06,,1
725340442,00658M08:49:13.237,0658 08:07:58,753.02,,1
725340443,00658M08:49:14.210,0658 08:07:59,753.04,,1
725340444,00658M08:49:15.184,0658 08:08:00,753.04,,1
725340445,00658M08:49:16.157,0658 08:08:01,753.06,,1
725340446,00658M08:49:17.130,0658 08:08:02,753.08,,1
725340447,00658M08:49:18.103,0658 08:08:03,753.06,,1
725340448,00658M08:49:19.077,0658 08:08:04,753.04,,1
725340449,00658M08:49:20.050,0658 08:08:05,753.10,,1
725340450,00658M08:49:21.023,0658 08:08:06,753.06,,1
725340451,00658M08:49:21.996,0658 08:08:07,753.03,,1
725340452,00658M08:49:22.970,0658 08:08:08,753.01,,1
725340453,00658M08:49:23.943,0658 08:08:09,753.01,,1
725340454,00658M08:49:24.916,0658 08:08:10,753.02,,1
725340455,00658M08:49:25.889,0658 08:08:11,753.01,,1
725340456,00658M08:49:26.863,0658 08:08:12,753.04,,1
725340457,00658M08:49:27.836,0658 08:08:13,752.99,,1
725340458,00658M08:49:28.809,0658 08:08:14,753.08,,1
725340459,00658M08:49:29.782,0658 08:08:15,753.08,,1
725340460,00658M08:49:30.756,0658 08:08:16,753.03,,1
725340461,00658M08:49:31.729,0658 08:08:17,753.04,,1
725340462,00658M08:49:32.702,0658 08:08:17,753.04,,1
725340463,00658M08:49:33.675,0658 08:08:18,753.03,,1
725340464,00658M08:49:34.649,0658 08:08:19,753.06,,1
725340465,00658M08:49:35.622,0658 08:08:20,753.03,,1
725340466,00658M08:49:36.595,0658 08:08:21,752.99,,1
725340467,00658M08:49:37.568,0658 08:08:22,753.01,,1
725340468,00658M08:49:38.542,0658 08:08:23,753.04,,1
725340469,00658M08:49:39.515,0658 08:08:24,753.06,,1
725340470,00658M08:49:40.488,0658 08:08:25,753.06,,1
725340471,00658M08:49:41.461,0658 08:08:26,752.99,,1
725340472,00658M08:49:42.435,0658 08:08:27,753.02,,1
725340473,00658M08:49:43.408,0658 08:08:28,753.01,,1
725340474,00658M08:49:44.381,0658 08:08:29,753.03,,1
725340475,00658M08:49:45.354,0658 08:08:30,753.01,,1
725340476,00658M08:49:46.328,0658 08:08:31,752.99,,1
725340477,00658M08:49:47.301,0658 08:08:32,752.99,,1
725340478,00658M08:49:48.274,0658 08:08:33,752.99,,1
725340479,00658M08:49:49.247,0658 08:08:34,753.01,,1
725340480,00658M08:49:50.221,0658 08:08:35,753.02,,1
725340481,00658M08:49:51.194,0658 08:08:36,752.97,,1
725340482,00658M08:49:52.167,0658 08:08:37,752.97,,1
725340483,00658M08:49:53.140,0658 08:08:38,753.01,,1
725340484,00658M08:49:54.114,0658 08:08:39,752.97,,1
725340485,00658M08:49:55.087,0658 08:08:40,752.99,,1
725340486,00658M08:49:56.060,0658 08:08:41,752.97,,1
725340487,00658M08:49:57.033,0658 08:08:42,752.97,,1
725340488,00658M08:49:58.007,0658 08:08:43,752.97,,1
725340489,00658M08:49:58.980,0658 08:08:44,753.01,,1
725340490,00658M08:49:59.953,0658 08:08:45,752.99,,1
725340491,00658M08:50:00.926,0658 08:08:46,752.88,,1
725340492,00658M08:50:01.900,0658 08:08:47,752.90,,1
725340493,00658M08:50:02.873,0658 08:08:48,752.97,,1
725340494,00658M08:50:03.846,0658 08:08:49,752.92,,1
725340495,00658M08:50:04.819,0658 08:08:50,752.99,,1
725340496,00658M08:50:05.793,0658 08:08:51,752.92,,1
725340497,00658M08:50:06.766,0658 08:08:52,752.95,,1
725340498,00658M08:50:07.739,0658 08:08:53,752.95,,1
725340499,00658M08:50:08.712,0658 08:08:53,752.92,,1
725340500,00658M08:50:09.686,0658 08:08:54,752.92,,1
725340501,00658M08:50:10.659,0658 08:08:55,752.95,,1
725340502,00658M08:50:11.632,0658 08:08:56,752.90,,1
725340503,00658M08:50:12.605,0658 08:08:57,752.92,,1
725340504,00658M08:50:13.579,0658 08:08:58,752.95,,1
725340505,00658M08:50:14.552,0658 08:08:59,752.88,,1
725340506,00658M08:50:15.525,0658 08:09:00,752.93,,1
725340507,00658M08:50:16.498,0658 08:09:01,752.92,,1
725340508,00658M08:50:17.472,0658 08:09:02,752.88,,1
725340509,00658M08:50:18.445,0658 08:09:03,752.95,,1
725340510,00658M08:50:19.418,0658 08:09:04,752.90,,1
725340511,00658M08:50:20.391,0658 08:09:05,752.86,,1
725340512,00658M08:50:21.365,0658 08:09:06,752.88,,1
725340513,00658M08:50:22.338,0658 08:09:07,752.86,,1
725340514,00658M08:50:23.311,0658 08:09:08,752.90,,1
725340515,00658M08:50:24.284,0658 08:09:09,752.86,,1
725340516,00658M08:50:25.258,0658 08:09:10,752.86,,1
725340517,00658M08:50:26.231,0658 08:09:11,752.86,,1
725340518,00658M08:50:27.204,0658 08:09:12,752.79,,1
725340519,00658M08:50:28.177,0658 08:09:13,752.84,,1
725340520,00658M08:50:29.151,0658 08:09:14,752.86,,1
725340521,00658M08:50:30.124,0658 08:09:15,752.86,,1
725340522,00658M08:50:31.097,0658 08:09:16,752.86,,1
725340523,00658M08:50:32.070,0658 08:09:17,752.84,,1
725340524,00658M08:50:33.044,0658 08:09:18,752.84,,1
725340525,00658M08:50:34.017,0658 08:09:19,752.84,,1
725340526,00658M08:50:34.990,0658 08:09:20,752.79,,1
725340527,00658M08:50:35.963,0658 08:09:21,752.79,,1
725340528,00658M08:50:36.937,0658 08:09:22,752.77,,1
725340529,00658M08:50:37.910,0658 08:09:23,752.81,,1
725340530,00658M08:50:38.883,0658 08:09:24,752.81,,1
725340531,00658M08:50:39.856,0658 08:09:25,752.81,,1
725340532,00658M08:50:40.830,0658 08:09:26,752.84,,1
725340533,00658M08:50:41.803,0658 08:09:27,752.84,,1
725340534,00658M08:50:42.776,0658 08:09:28,752.84,,1
725340535,00658M08:50:43.749,0658 08:09:29,752.83,,1
725340536,00658M08:50:44.723,0658 08:09:30,752.79,,1
725340537,00658M08:50:45.696,0658 08:09:30,752.83,,1
725340538,00658M08:50:46.669,0658 08:09:31,752.81,,1
725340539,00658M08:50:47.642,0658 08:09:32,752.77,,1
725340540,00658M08:50:48.616,0658 08:09:33,752.79,,1
725340541,00658M08:50:49.589,0658 08:09:34,752.81,,1
725340542,00658M08:50:50.562,0658 08:09:35,752.79,,1
725340543,00658M08:50:51.535,0658 08:09:36,752.81,,1
725340544,00658M08:50:52.509,0658 08:09:37,752.81,,1
725340545,00658M08:50:53.482,0658 08:09:38,752.81,,1
725340546,00658M08:50:54.455,0658 08:09:39,752.79,,1
725340547,00658M08:50:55.428,0658 08:09:40,752.79,,1
725340548,00658M08:50:56.402,0658 08:09:41,752.77,,1
725340549,00658M08:50:57.375,0658 08:09:42,752.75,,1
725340550,00658M08:50:58.348,0658 08:09:43,752.81,,1
725340551,00658M08:50:59.322,0658 08:09:44,752.81,,1
725340552,00658M08:51:00.295,0658 08:09:45,752.81,,1
725340553,00658M08:51:01.268,0658 08:09:46,752.77,,1
725340554,00658M08:51:02.241,0658 08:09:47,752.77,,1
725340555,00658M08:51:03.215,0658 08:09:48,752.77,,1
725340556,00658M08:51:04.188,0658 08:09:49,752.79,,1
725340557,00658M08:51:05.161,0658 08:09:50,752.75,,1
725340558,00658M08:51:06.134,0658 08:09:51,752.75,,1
725340559,00658M08:51:07.108,0658 08:09:52,752.75,,1
725340560,00658M08:51:08.081,0658 08:09:53,752.79,,1
725340561,00658M08:51:09.054,0658 08:09:54,752.77,,1
725340562,00658M08:51:10.027,0658 08:09:55,752.79,,1
725340563,00658M08:51:11.001,0658 08:09:56,752.77,,1
725340564,00658M08:51:11.974,0658 08:09:57,752.72,,1
725340565,00658M08:51:12.947,0658 08:09:58,752.75,,1
725340566,00658M08:51:13.920,0658 08:09:59,752.70,,1
725340567,00658M08:51:14.894,0658 08:10:00,752.72,,1
725340568,00658M08:51:15.867,0658 08:10:01,752.77,,1
725340569,00658M08:51:16.840,0658 08:10:02,752.73,,1
725340570,00658M08:51:17.813,0658 08:10:03,752.79,,1
725340571,00658M08:51:18.787,0658 08:10:04,752.77,,1
725340572,00658M08:51:19.760,0658 08:10:05,752.75,,1
725340573,00658M08:51:20.733,0658 08:10:06,752.77,,1
725340574,00658M08:51:21.706,0658 08:10:07,752.75,,1
725340575,00658M08:51:22.680,0658 08:10:07,752.77,,1
725340576,00658M08:51:23.653,0658 08:10:08,752.75,,1
725340577,00658M08:51:24.626,0658 08:10:09,752.75,,1
725340578,00658M08:51:25.599,0658 08:10:10,752.77,,1
725340579,00658M08:51:26.573,0658 08:10:11,752.81,,1
725340580,00658M08:51:27.546,0658 08:10:12,752.77,,1
725340581,00658M08:51:28.519,0658 08:10:13,752.77,,1
725340582,00658M08:51:29.492,0658 08:10:14,752.73,,1
725340583,00658M08:51:30.466,0658 08:10:15,752.70,,1
725340584,00658M08:51:31.439,0658 08:10:16,752.75,,1
725340585,00658M08:51:32.412,0658 08:10:17,752.77,,1
725340586,00658M08:51:33.385,0658 08:10:18,752.77,,1
725340587,00658M08:51:34.359,0658 08:10:19,752.77,,1
725340588,00658M08:51:35.332,0658 08:10:20,752.79,,1
725340589,00658M08:51:36.305,0658 08:10:21,752.75,,1
725340590,00658M08:51:37.278,0658 08:10:22,752.73,,1
725340591,00658M08:51:38.252,0658 08:10:23,752.74,,1
725340592,00658M08:51:39.225,0658 08:10:24,752.77,,1
725340593,00658M08:51:40.198,0658 08:10:25,752.72,,1
725340594,00658M08:51:41.171,0658 08:10:26,752.77,,1
725340595,00658M08:51:42.145,0658 08:10:27,752.77,,1
725340596,00658M08:51:43.118,0658 08:10:28,752.75,,1
725340597,00658M08:51:44.091,0658 08:10:29,752.70,,1
725340598,00658M08:51:45.064,0658 08:10:30,752.75,,1
725340599,00658M08:51:46.038,0658 08:10:31,752.77,,1
725340600,00658M08:51:47.011,0658 08:10:32,752.72,,1
725340601,00658M08:51:47.984,0658 08:10:33,752.73,,1
725340602,00658M08:51:48.957,0658 08:10:34,752.79,,1
725340603,00658M08:51:49.931,0658 08:10:35,752.75,,1
725340604,00658M08:51:50.904,0658 08:10:36,752.70,,1
725340605,00658M08:51:51.877,0658 08:10:37,752.77,,1
725340606,00658M08:51:52.850,0658 08:10:38,752.75,,1
725340607,00658M08:51:53.824,0658 08:10:39,752.73,,1
725340608,00658M08:51:54.797,0658 08:10:40,752.75,,1
725340609,00658M08:51:55.770,0658 08:10:41,752.75,,1
725340610,00658M08:51:56.743,0658 08:10:42,752.79,,1
725340611,00658M08:51:57.717,0658 08:10:43,752.73,,1
725340612,00658M08:51:58.690,0658 08:10:43,752.77,,1
725340613,00658M08:51:59.663,0658 08:10:44,752.73,,1
725340614,00658M08:52:00.636,0658 08:10:45,752.70,,1
725340615,00658M08:52:01.610,0658 08:10:46,752.73,,1
725340616,00658M08:52:02.583,0658 08:10:47,752.79,,1
725340617,00658M08:52:03.556,0658 08:10:48,752.68,,1
725340618,00658M08:52:04.529,0658 08:10:49,752.68,,1
725340619,00658M08:52:05.503,0658 08:10:50,752.72,,1
725340620,00658M08:52:06.476,0658 08:10:51,752.71,,1
725340621,00658M08:52:07.449,0658 08:10:52,752.75,,1
725340622,00658M08:52:08.422,0658 08:10:53,752.75,,1
725340623,00658M08:52:09.396,0658 08:10:54,752.68,,1
725340624,00658M08:52:10.369,0658 08:10:55,752.73,,1
725340625,00658M08:52:11.342,0658 08:10:56,752.64,,1
725340626,00658M08:52:12.315,0658 08:10:57,752.72,,1
725340627,00658M08:52:13.289,0658 08:10:58,752.66,,1
725340628,00658M08:52:14.262,0658 08:10:59,752.66,,1
725340629,00658M08:52:15.235,0658 08:11:00,752.66,,1
725340630,00658M08:52:16.208,0658 08:11:01,752.68,,1
725340631,00658M08:52:17.182,0658 08:11:02,752.59,,1
725340632,00658M08:52:18.155,0658 08:11:03,752.68,,1
725340633,00658M08:52:19.128,0658 08:11:04,752.64,,1
725340634,00658M08:52:20.101,0658 08:11:05,752.61,,1
725340635,00658M08:52:21.075,0658 08:11:06,752.61,,1
725340636,00658M08:52:22.048,0658 08:11:07,752.62,,1
725340637,00658M08:52:23.021,0658 08:11:08,752.64,,1
725340638,00658M08:52:23.994,0658 08:11:09,752.61,,1
725340639,00658M08:52:24.968,0658 08:11:10,752.61,,1
725340640,00658M08:52:25.941,0658 08:11:11,752.64,,1
725340641,00658M08:52:26.914,0658 08:11:12,752.59,,1
725340642,00658M08:52:27.887,0658 08:11:13,752.59,,1
725340643,00658M08:52:28.861,0658 08:11:14,752.55,,1
725340644,00658M08:52:29.834,0658 08:11:15,752.57,,1
725340645,00658M08:52:30.807,0658 08:11:16,752.59,,1
725340646,00658M08:52:31.780,0658 08:11:17,752.55,,1
725340647,00658M08:52:32.754,0658 08:11:18,752.59,,1
725340648,00658M08:52:33.727,0658 08:11:19,752.59,,1
725340649,00658M08:52:34.700,0658 08:11:20,752.55,,1
725340650,00658M08:52:35.673,0658 08:11:20,752.55,,1
725340651,00658M08:52:36.647,0658 08:11:21,752.55,,1
725340652,00658M08:52:37.620,0658 08:11:22,752.57,,1
725340653,00658M08:52:38.593,0658 08:11:23,752.57,,1
725340654,00658M08:52:39.566,0658 08:11:24,752.52,,1
725340655,00658M08:52:40.540,0658 08:11:25,752.55,,1
725340656,00658M08:52:41.513,0658 08:11:26,752.50,,1
725340657,00658M08:52:42.486,0658 08:11:27,752.57,,1
725340658,00658M08:52:43.459,0658 08:11:28,752.53,,1
725340659,00658M08:52:44.433,0658 08:11:29,752.53,,1
725340660,00658M08:52:45.406,0658 08:11:30,752.55,,1
725340661,00658M08:52:46.379,0658 08:11:31,752.55,,1
725340662,00658M08:52:47.352,0658 08:11:32,752.55,,1
725340663,00658M08:52:48.326,0658 08:11:33,752.55,,1
725340664,00658M08:52:49.299,0658 08:11:34,752.53,,1
725340665,00658M08:52:50.272,0658 08:11:35,752.57,,1
725340666,00658M08:52:51.245,0658 08:11:36,752.46,,1
725340667,00658M08:52:52.219,0658 08:11:37,752.50,,1
725340668,00658M08:52:53.192,0658 08:11:38,752.50,,1
725340669,00658M08:52:54.165,0658 08:11:39,752.50,,1
725340670,00658M08:52:55.138,0658 08:11:40,752.53,,1
725340671,00658M08:52:56.112,0658 08:11:41,752.51,,1
725340672,00658M08:52:57.085,0658 08:11:42,752.51,,1
725340673,00658M08:52:58.058,0658 08:11:43,752.53,,1
725340674,00658M08:52:59.031,0658 08:11:44,752.52,,1
725340675,00658M08:53:00.005,0658 08:11:45,752.48,,1
725340676,00658M08:53:00.978,0658 08:11:46,752.48,,1
725340677,00658M08:53:01.951,0658 08:11:47,752.53,,1
725340678,00658M08:53:02.925,0658 08:11:48,752.48,,1
725340679,00658M08:53:03.898,0658 08:11:49,752.48,,1
725340680,00658M08:53:04.871,0658 08:11:50,752.46,,1
725340681,00658M08:53:05.844,0658 08:11:51,752.44,,1
725340682,00658M08:53:06.818,0658 08:11:52,752.48,,1
725340683,00658M08:53:07.791,0658 08:11:53,752.46,,1
725340684,00658M08:53:08.764,0658 08:11:54,752.48,,1
725340685,00658M08:53:09.737,0658 08:11:55,752.46,,1
725340686,00658M08:53:10.711,0658 08:11:56,752.46,,1
725340687,00658M08:53:11.684,0658 08:11:57,752.48,,1
725340688,00658M08:53:12.657,0658 08:11:57,752.42,,1
725340689,00658M08:53:13.630,0658 08:11:58,752.44,,1
725340690,00658M08:53:14.604,0658 08:11:59,752.46,,1
725340691,00658M08:53:15.577,0658 08:12:00,752.40,,1
725340692,00658M08:53:16.550,0658 08:12:01,752.46,,1
725340693,00658M08:53:17.523,0658 08:12:02,752.42,,1
725340694,00658M08:53:18.497,0658 08:12:03,752.44,,1
725340695,00658M08:53:19.470,0658 08:12:04,752.44,,1
725340696,00658M08:53:20.443,0658 08:12:05,752.40,,1
725340697,00658M08:53:21.416,0658 08:12:06,752.46,,1
725340698,00658M08:53:22.390,0658 08:12:07,752.44,,1
725340699,00658M08:53:23.363,0658 08:12:08,752.42,,1
725340700,00658M08:53:24.336,0658 08:12:09,752.46,,1
725340701,00658M08:53:25.309,0658 08:12:10,752.48,,1
725340702,00658M08:53:26.283,0658 08:12:11,752.44,,1
725340703,00658M08:53:27.256,0658 08:12:12,752.49,,1
725340704,00658M08:53:28.229,0658 08:12:13,752.48,,1
725340705,00658M08:53:29.202,0658 08:12:14,752.40,,1
725340706,00658M08:53:30.176,0658 08:12:15,752.44,,1
725340707,00658M08:53:31.149,0658 08:12:16,752.51,,1
725340708,00658M08:53:32.122,0658 08:12:17,752.42,,1
725340709,00658M08:53:33.095,0658 08:12:18,752.44,,1
725340710,00658M08:53:34.069,0658 08:12:19,752.44,,1
725340711,00658M08:53:35.042,0658 08:12:20,752.42,,1
725340712,00658M08:53:36.015,0658 08:12:21,752.38,,1
725340713,00658M08:53:36.988,0658 08:12:22,752.46,,1
725340714,00658M08:53:37.962,0658 08:12:23,752.46,,1
725340715,00658M08:53:38.935,0658 08:12:24,752.42,,1
725340716,00658M08:53:39.908,0658 08:12:25,752.38,,1
725340717,00658M08:53:40.881,0658 08:12:26,752.44,,1
725340718,00658M08:53:41.855,0658 08:12:27,752.38,,1
725340719,00658M08:53:42.828,0658 08:12:28,752.42,,1
