SCLK,LMST,LTST,PRESSURE,PRESSURE_UNCERTAINTY,TRANSDUCER
683075522,00182M06:35:36.593,0182 06:50:25,724.42,,1
683075523,00182M06:35:37.566,0182 06:50:26,724.40,,1
683075524,00182M06:35:38.540,0182 06:50:27,724.46,,1
683075525,00182M06:35:39.513,0182 06:50:28,724.42,,1
683075526,00182M06:35:40.486,0182 06:50:29,724.44,,1
683075527,00182M06:35:41.459,0182 06:50:30,724.39,,1
683075528,00182M06:35:42.433,0182 06:50:31,724.44,,1
683075529,00182M06:35:43.406,0182 06:50:31,724.44,,1
683075530,00182M06:35:44.379,0182 06:50:32,724.44,,1
683075531,00182M06:35:45.352,0182 06:50:33,724.42,,1
683075532,00182M06:35:46.326,0182 06:50:34,724.46,,1
683075533,00182M06:35:47.299,0182 06:50:35,724.46,,1
683075534,00182M06:35:48.272,0182 06:50:36,724.48,,1
683075535,00182M06:35:49.245,0182 06:50:37,724.44,,1
683075536,00182M06:35:50.219,0182 06:50:38,724.48,,1
683075537,00182M06:35:51.192,0182 06:50:39,724.41,,1
683075538,00182M06:35:52.165,0182 06:50:40,724.41,,1
683075539,00182M06:35:53.139,0182 06:50:41,724.46,,1
683075540,00182M06:35:54.112,0182 06:50:42,724.44,,1
683075541,00182M06:35:55.085,0182 06:50:43,724.46,,1
683075542,00182M06:35:56.058,0182 06:50:44,724.48,,1
683075543,00182M06:35:57.032,0182 06:50:45,724.46,,1
683075544,00182M06:35:58.005,0182 06:50:46,724.44,,1
683075545,00182M06:35:58.978,0182 06:50:47,724.46,,1
683075546,00182M06:35:59.951,0182 06:50:48,724.46,,1
683075547,00182M06:36:00.925,0182 06:50:49,724.46,,1
683075548,00182M06:36:01.898,0182 06:50:50,724.48,,1
683075549,00182M06:36:02.871,0182 06:50:51,724.45,,1
683075550,00182M06:36:03.844,0182 06:50:52,724.50,,1
683075551,00182M06:36:04.818,0182 06:50:53,724.45,,1
683075552,00182M06:36:05.791,0182 06:50:54,724.48,,1
683075553,00182M06:36:06.764,0182 06:50:55,724.52,,1
683075554,00182M06:36:07.737,0182 06:50:56,724.48,,1
683075555,00182M06:36:08.711,0182 06:50:57,724.45,,1
683075556,00182M06:36:09.684,0182 06:50:58,724.50,,1
683075557,00182M06:36:10.657,0182 06:50:59,724.48,,1
683075558,00182M06:36:11.630,0182 06:51:00,724.47,,1
683075559,00182M06:36:12.604,0182 06:51:01,724.48,,1
683075560,00182M06:36:13.577,0182 06:51:02,724.48,,1
683075561,00182M06:36:14.550,0182 06:51:03,724.47,,1
683075562,00182M06:36:15.523,0182 06:51:04,724.49,,1
683075563,00182M06:36:16.497,0182 06:51:05,724.47,,1
683075564,00182M06:36:17.470,0182 06:51:06,724.47,,1
683075565,00182M06:36:18.443,0182 06:51:07,724.47,,1
683075566,00182M06:36:19.416,0182 06:51:08,724.43,,1
683075567,00182M06:36:20.390,0182 06:51:08,724.47,,1
683075568,00182M06:36:21.363,0182 06:51:09,724.50,,1
683075569,00182M06:36:22.336,0182 06:51:10,724.45,,1
683075570,00182M06:36:23.309,0182 06:51:11,724.49,,1
683075571,00182M06:36:24.283,0182 06:51:12,724.49,,1
683075572,00182M06:36:25.256,0182 06:51:13,724.51,,1
683075573,00182M06:36:26.229,0182 06:51:14,724.56,,1
683075574,00182M06:36:27.202,0182 06:51:15,724.49,,1
683075575,00182M06:36:28.176,0182 06:51:16,724.47,,1
683075576,00182M06:36:29.149,0182 06:51:17,724.47,,1
683075577,00182M06:36:30.122,0182 06:51:18,724.49,,1
683075578,00182M06:36:31.095,0182 06:51:19,724.49,,1
683075579,00182M06:36:32.069,0182 06:51:20,724.49,,1
683075580,00182M06:36:33.042,0182 06:51:21,724.49,,1
683075581,00182M06:36:34.015,0182 06:51:22,724.45,,1
683075582,00182M06:36:34.988,0182 06:51:23,724.49,,1
683075583,00182M06:36:35.962,0182 06:51:24,724.47,,1
683075584,00182M06:36:36.935,0182 06:51:25,724.53,,1
683075585,00182M06:36:37.908,0182 06:51:26,724.53,,1
683075586,00182M06:36:38.881,0182 06:51:27,724.49,,1
683075587,00182M06:36:39.855,0182 06:51:28,724.45,,1
683075588,00182M06:36:40.828,0182 06:51:29,724.51,,1
683075589,00182M06:36:41.801,0182 06:51:30,724.56,,1
683075590,00182M06:36:42.774,0182 06:51:31,724.53,,1
683075591,00182M06:36:43.748,0182 06:51:32,724.56,,1
683075592,00182M06:36:44.721,0182 06:51:33,724.55,,1
683075593,00182M06:36:45.694,0182 06:51:34,724.51,,1
683075594,00182M06:36:46.667,0182 06:51:35,724.53,,1
683075595,00182M06:36:47.641,0182 06:51:36,724.53,,1
683075596,00182M06:36:48.614,0182 06:51:37,724.57,,1
683075597,00182M06:36:49.587,0182 06:51:38,724.51,,1
683075598,00182M06:36:50.560,0182 06:51:39,724.53,,1
683075599,00182M06:36:51.534,0182 06:51:40,724.55,,1
683075600,00182M06:36:52.507,0182 06:51:41,724.57,,1
683075601,00182M06:36:53.480,0182 06:51:42,724.55,,1
683075602,00182M06:36:54.453,0182 06:51:43,724.53,,1
683075603,00182M06:36:55.427,0182 06:51:44,724.56,,1
683075604,00182M06:36:56.400,0182 06:51:44,724.53,,1
683075605,00182M06:36:57.373,0182 06:51:45,724.55,,1
683075606,00182M06:36:58.346,0182 06:51:46,724.57,,1
683075607,00182M06:36:59.320,0182 06:51:47,724.53,,1
683075608,00182M06:37:00.293,0182 06:51:48,724.55,,1
683075609,00182M06:37:01.266,0182 06:51:49,724.55,,1
683075610,00182M06:37:02.239,0182 06:51:50,724.62,,1
683075611,00182M06:37:03.213,0182 06:51:51,724.56,,1
683075612,00182M06:37:04.186,0182 06:51:52,724.53,,1
683075613,00182M06:37:05.159,0182 06:51:53,724.60,,1
683075614,00182M06:37:06.132,0182 06:51:54,724.57,,1
683075615,00182M06:37:07.106,0182 06:51:55,724.62,,1
683075616,00182M06:37:08.079,0182 06:51:56,724.55,,1
683075617,00182M06:37:09.052,0182 06:51:57,724.57,,1
683075618,00182M06:37:10.025,0182 06:51:58,724.60,,1
683075619,00182M06:37:10.999,0182 06:51:59,724.64,,1
683075620,00182M06:37:11.972,0182 06:52:00,724.59,,1
683075621,00182M06:37:12.945,0182 06:52:01,724.62,,1
683075622,00182M06:37:13.918,0182 06:52:02,724.60,,1
683075623,00182M06:37:14.892,0182 06:52:03,724.59,,1
683075624,00182M06:37:15.865,0182 06:52:04,724.57,,1
683075625,00182M06:37:16.838,0182 06:52:05,724.61,,1
683075626,00182M06:37:17.811,0182 06:52:06,724.59,,1
683075627,00182M06:37:18.785,0182 06:52:07,724.61,,1
683075628,00182M06:37:19.758,0182 06:52:08,724.61,,1
683075629,00182M06:37:20.731,0182 06:52:09,724.62,,1
683075630,00182M06:37:21.704,0182 06:52:10,724.59,,1
683075631,00182M06:37:22.678,0182 06:52:11,724.66,,1
683075632,00182M06:37:23.651,0182 06:52:12,724.59,,1
683075633,00182M06:37:24.624,0182 06:52:13,724.61,,1
683075634,00182M06:37:25.597,0182 06:52:14,724.63,,1
683075635,00182M06:37:26.571,0182 06:52:15,724.63,,1
683075636,00182M06:37:27.544,0182 06:52:16,724.61,,1
683075637,00182M06:37:28.517,0182 06:52:17,724.61,,1
683075638,00182M06:37:29.490,0182 06:52:18,724.68,,1
683075639,00182M06:37:30.464,0182 06:52:19,724.64,,1
683075640,00182M06:37:31.437,0182 06:52:20,724.59,,1
683075641,00182M06:37:32.410,0182 06:52:21,724.68,,1
683075642,00182M06:37:33.383,0182 06:52:21,724.63,,1
683075643,00182M06:37:34.357,0182 06:52:22,724.70,,1
683075644,00182M06:37:35.330,0182 06:52:23,724.65,,1
683075645,00182M06:37:36.303,0182 06:52:24,724.66,,1
683075646,00182M06:37:37.276,0182 06:52:25,724.66,,1
683075647,00182M06:37:38.250,0182 06:52:26,724.63,,1
683075648,00182M06:37:39.223,0182 06:52:27,724.68,,1
683075649,00182M06:37:40.196,0182 06:52:28,724.63,,1
683075650,00182M06:37:41.169,0182 06:52:29,724.67,,1
683075651,00182M06:37:42.143,0182 06:52:30,724.68,,1
683075652,00182M06:37:43.116,0182 06:52:31,724.66,,1
683075653,00182M06:37:44.089,0182 06:52:32,724.70,,1
683075654,00182M06:37:45.062,0182 06:52:33,724.70,,1
683075655,00182M06:37:46.036,0182 06:52:34,724.68,,1
683075656,00182M06:37:47.009,0182 06:52:35,724.68,,1
683075657,00182M06:37:47.982,0182 06:52:36,724.68,,1
683075658,00182M06:37:48.955,0182 06:52:37,724.72,,1
683075659,00182M06:37:49.929,0182 06:52:38,724.65,,1
683075660,00182M06:37:50.902,0182 06:52:39,724.70,,1
683075661,00182M06:37:51.875,0182 06:52:40,724.72,,1
683075662,00182M06:37:52.848,0182 06:52:41,724.70,,1
683075663,00182M06:37:53.822,0182 06:52:42,724.74,,1
683075664,00182M06:37:54.795,0182 06:52:43,724.72,,1
683075665,00182M06:37:55.768,0182 06:52:44,724.69,,1
683075666,00182M06:37:56.742,0182 06:52:45,724.76,,1
683075667,00182M06:37:57.715,0182 06:52:46,724.69,,1
683075668,00182M06:37:58.688,0182 06:52:47,724.74,,1
683075669,00182M06:37:59.661,0182 06:52:48,724.72,,1
683075670,00182M06:38:00.635,0182 06:52:49,724.76,,1
683075671,00182M06:38:01.608,0182 06:52:50,724.74,,1
683075672,00182M06:38:02.581,0182 06:52:51,724.69,,1
683075673,00182M06:38:03.554,0182 06:52:52,724.82,,1
683075674,00182M06:38:04.528,0182 06:52:53,724.69,,1
683075675,00182M06:38:05.501,0182 06:52:54,724.72,,1
683075676,00182M06:38:06.474,0182 06:52:55,724.76,,1
683075677,00182M06:38:07.447,0182 06:52:56,724.76,,1
683075678,00182M06:38:08.421,0182 06:52:57,724.82,,1
683075679,00182M06:38:09.394,0182 06:52:57,724.76,,1
683075680,00182M06:38:10.367,0182 06:52:58,724.76,,1
683075681,00182M06:38:11.340,0182 06:52:59,724.76,,1
683075682,00182M06:38:12.314,0182 06:53:00,724.78,,1
683075683,00182M06:38:13.287,0182 06:53:01,724.76,,1
683075684,00182M06:38:14.260,0182 06:53:02,724.76,,1
683075685,00182M06:38:15.233,0182 06:53:03,724.74,,1
683075686,00182M06:38:16.207,0182 06:53:04,724.78,,1
683075687,00182M06:38:17.180,0182 06:53:05,724.78,,1
683075688,00182M06:38:18.153,0182 06:53:06,724.78,,1
683075689,00182M06:38:19.126,0182 06:53:07,724.76,,1
683075690,00182M06:38:20.100,0182 06:53:08,724.78,,1
683075691,00182M06:38:21.073,0182 06:53:09,724.78,,1
683075692,00182M06:38:22.046,0182 06:53:10,724.84,,1
683075693,00182M06:38:23.019,0182 06:53:11,724.78,,1
683075694,00182M06:38:23.993,0182 06:53:12,724.78,,1
683075695,00182M06:38:24.966,0182 06:53:13,724.78,,1
683075696,00182M06:38:25.939,0182 06:53:14,724.89,,1
683075697,00182M06:38:26.912,0182 06:53:15,724.82,,1
683075698,00182M06:38:27.886,0182 06:53:16,724.82,,1
683075699,00182M06:38:28.859,0182 06:53:17,724.76,,1
683075700,00182M06:38:29.832,0182 06:53:18,724.84,,1
683075701,00182M06:38:30.805,0182 06:53:19,724.80,,1
683075702,00182M06:38:31.779,0182 06:53:20,724.77,,1
683075703,00182M06:38:32.752,0182 06:53:21,724.86,,1
683075704,00182M06:38:33.725,0182 06:53:22,724.89,,1
683075705,00182M06:38:34.698,0182 06:53:23,724.82,,1
683075706,00182M06:38:35.672,0182 06:53:24,724.78,,1
683075707,00182M06:38:36.645,0182 06:53:25,724.80,,1
683075708,00182M06:38:37.618,0182 06:53:26,724.82,,1
683075709,00182M06:38:38.591,0182 06:53:27,724.75,,1
683075710,00182M06:38:39.565,0182 06:53:28,724.82,,1
683075711,00182M06:38:40.538,0182 06:53:29,724.82,,1
683075712,00182M06:38:41.511,0182 06:53:30,724.82,,1
683075713,00182M06:38:42.484,0182 06:53:31,724.84,,1
683075714,00182M06:38:43.458,0182 06:53:32,724.84,,1
683075715,00182M06:38:44.431,0182 06:53:33,724.84,,1
683075716,00182M06:38:45.404,0182 06:53:34,724.86,,1
683075717,00182M06:38:46.377,0182 06:53:34,724.82,,1
683075718,00182M06:38:47.351,0182 06:53:35,724.86,,1
683075719,00182M06:38:48.324,0182 06:53:36,724.84,,1
683075720,00182M06:38:49.297,0182 06:53:37,724.80,,1
683075721,00182M06:38:50.270,0182 06:53:38,724.88,,1
683075722,00182M06:38:51.244,0182 06:53:39,724.84,,1
683075723,00182M06:38:52.217,0182 06:53:40,724.82,,1
683075724,00182M06:38:53.190,0182 06:53:41,724.79,,1
683075725,00182M06:38:54.163,0182 06:53:42,724.88,,1
683075726,00182M06:38:55.137,0182 06:53:43,724.86,,1
683075727,00182M06:38:56.110,0182 06:53:44,724.84,,1
683075728,00182M06:38:57.083,0182 06:53:45,724.84,,1
683075729,00182M06:38:58.056,0182 06:53:46,724.90,,1
683075730,00182M06:38:59.030,0182 06:53:47,724.84,,1
683075731,00182M06:39:00.003,0182 06:53:48,724.90,,1
683075732,00182M06:39:00.976,0182 06:53:49,724.86,,1
683075733,00182M06:39:01.949,0182 06:53:50,724.88,,1
683075734,00182M06:39:02.923,0182 06:53:51,724.81,,1
683075735,00182M06:39:03.896,0182 06:53:52,724.86,,1
683075736,00182M06:39:04.869,0182 06:53:53,724.88,,1
683075737,00182M06:39:05.842,0182 06:53:54,724.83,,1
683075738,00182M06:39:06.816,0182 06:53:55,724.86,,1
683075739,00182M06:39:07.789,0182 06:53:56,724.90,,1
683075740,00182M06:39:08.762,0182 06:53:57,724.86,,1
683075741,00182M06:39:09.735,0182 06:53:58,724.90,,1
683075742,00182M06:39:10.709,0182 06:53:59,724.88,,1
683075743,00182M06:39:11.682,0182 06:54:00,724.83,,1
683075744,00182M06:39:12.655,0182 06:54:01,724.83,,1
683075745,00182M06:39:13.628,0182 06:54:02,724.88,,1
683075746,00182M06:39:14.602,0182 06:54:03,724.85,,1
683075747,00182M06:39:15.575,0182 06:54:04,724.88,,1
683075748,00182M06:39:16.548,0182 06:54:05,724.83,,1
683075749,00182M06:39:17.521,0182 06:54:06,724.83,,1
683075750,00182M06:39:18.495,0182 06:54:07,724.83,,1
683075751,00182M06:39:19.468,0182 06:54:08,724.86,,1
683075752,00182M06:39:20.441,0182 06:54:09,724.88,,1
683075753,00182M06:39:21.414,0182 06:54:10,724.89,,1
683075754,00182M06:39:22.388,0182 06:54:10,724.83,,1
683075755,00182M06:39:23.361,0182 06:54:11,724.87,,1
683075756,00182M06:39:24.334,0182 06:54:12,724.85,,1
683075757,00182M06:39:25.307,0182 06:54:13,724.81,,1
683075758,00182M06:39:26.281,0182 06:54:14,724.90,,1
683075759,00182M06:39:27.254,0182 06:54:15,724.85,,1
683075760,00182M06:39:28.227,0182 06:54:16,724.91,,1
683075761,00182M06:39:29.200,0182 06:54:17,724.83,,1
683075762,00182M06:39:30.174,0182 06:54:18,724.85,,1
683075763,00182M06:39:31.147,0182 06:54:19,724.83,,1
683075764,00182M06:39:32.120,0182 06:54:20,724.85,,1
683075765,00182M06:39:33.093,0182 06:54:21,724.87,,1
683075766,00182M06:39:34.067,0182 06:54:22,724.83,,1
683075767,00182M06:39:35.040,0182 06:54:23,724.85,,1
683075768,00182M06:39:36.013,0182 06:54:24,724.89,,1
683075769,00182M06:39:36.986,0182 06:54:25,724.87,,1
683075770,00182M06:39:37.960,0182 06:54:26,724.82,,1
683075771,00182M06:39:38.933,0182 06:54:27,724.85,,1
683075772,00182M06:39:39.906,0182 06:54:28,724.85,,1
683075773,00182M06:39:40.879,0182 06:54:29,724.82,,1
683075774,00182M06:39:41.853,0182 06:54:30,724.85,,1
683075775,00182M06:39:42.826,0182 06:54:31,724.80,,1
683075776,00182M06:39:43.799,0182 06:54:32,724.84,,1
683075777,00182M06:39:44.772,0182 06:54:33,724.83,,1
683075778,00182M06:39:45.746,0182 06:54:34,724.80,,1
683075779,00182M06:39:46.719,0182 06:54:35,724.82,,1
683075780,00182M06:39:47.692,0182 06:54:36,724.80,,1
683075781,00182M06:39:48.665,0182 06:54:37,724.84,,1
683075782,00182M06:39:49.639,0182 06:54:38,724.82,,1
683075783,00182M06:39:50.612,0182 06:54:39,724.80,,1
683075784,00182M06:39:51.585,0182 06:54:40,724.82,,1
683075785,00182M06:39:52.558,0182 06:54:41,724.78,,1
683075786,00182M06:39:53.532,0182 06:54:42,724.82,,1
683075787,00182M06:39:54.505,0182 06:54:43,724.84,,1
683075788,00182M06:39:55.478,0182 06:54:44,724.84,,1
683075789,00182M06:39:56.451,0182 06:54:45,724.80,,1
683075790,00182M06:39:57.425,0182 06:54:46,724.78,,1
683075791,00182M06:39:58.398,0182 06:54:47,724.84,,1
683075792,00182M06:39:59.371,0182 06:54:47,724.82,,1
683075793,00182M06:40:00.345,0182 06:54:48,724.80,,1
683075794,00182M06:40:01.318,0182 06:54:49,724.80,,1
683075795,00182M06:40:02.291,0182 06:54:50,724.86,,1
683075796,00182M06:40:03.264,0182 06:54:51,724.80,,1
683075797,00182M06:40:04.238,0182 06:54:52,724.80,,1
683075798,00182M06:40:05.211,0182 06:54:53,724.82,,1
683075799,00182M06:40:06.184,0182 06:54:54,724.77,,1
683075800,00182M06:40:07.157,0182 06:54:55,724.80,,1
683075801,00182M06:40:08.131,0182 06:54:56,724.84,,1
683075802,00182M06:40:09.104,0182 06:54:57,724.80,,1
683075803,00182M06:40:10.077,0182 06:54:58,724.77,,1
683075804,00182M06:40:11.050,0182 06:54:59,724.75,,1
683075805,00182M06:40:12.024,0182 06:55:00,724.75,,1
683075806,00182M06:40:12.997,0182 06:55:01,724.77,,1
683075807,00182M06:40:13.970,0182 06:55:02,724.81,,1
683075808,00182M06:40:14.943,0182 06:55:03,724.79,,1
683075809,00182M06:40:15.917,0182 06:55:04,724.81,,1
683075810,00182M06:40:16.890,0182 06:55:05,724.77,,1
683075811,00182M06:40:17.863,0182 06:55:06,724.75,,1
683075812,00182M06:40:18.836,0182 06:55:07,724.79,,1
683075813,00182M06:40:19.810,0182 06:55:08,724.75,,1
683075814,00182M06:40:20.783,0182 06:55:09,724.79,,1
683075815,00182M06:40:21.756,0182 06:55:10,724.77,,1
683075816,00182M06:40:22.729,0182 06:55:11,724.81,,1
683075817,00182M06:40:23.703,0182 06:55:12,724.77,,1
683075818,00182M06:40:24.676,0182 06:55:13,724.73,,1
683075819,00182M06:40:25.649,0182 06:55:14,724.75,,1
683075820,00182M06:40:26.622,0182 06:55:15,724.74,,1
683075821,00182M06:40:27.596,0182 06:55:16,724.72,,1
683075822,00182M06:40:28.569,0182 06:55:17,724.75,,1
683075823,00182M06:40:29.542,0182 06:55:18,724.74,,1
683075824,00182M06:40:30.515,0182 06:55:19,724.72,,1
683075825,00182M06:40:31.489,0182 06:55:20,724.79,,1
683075826,00182M06:40:32.462,0182 06:55:21,724.75,,1
683075827,00182M06:40:33.435,0182 06:55:22,724.75,,1
683075828,00182M06:40:34.408,0182 06:55:23,724.77,,1
683075829,00182M06:40:35.382,0182 06:55:23,724.76,,1
683075830,00182M06:40:36.355,0182 06:55:24,724.81,,1
683075831,00182M06:40:37.328,0182 06:55:25,724.74,,1
683075832,00182M06:40:38.301,0182 06:55:26,724.79,,1
683075833,00182M06:40:39.275,0182 06:55:27,724.79,,1
683075834,00182M06:40:40.248,0182 06:55:28,724.74,,1
683075835,00182M06:40:41.221,0182 06:55:29,724.74,,1
683075836,00182M06:40:42.194,0182 06:55:30,724.72,,1
683075837,00182M06:40:43.168,0182 06:55:31,724.70,,1
683075838,00182M06:40:44.141,0182 06:55:32,724.72,,1
683075839,00182M06:40:45.114,0182 06:55:33,724.72,,1
683075840,00182M06:40:46.087,0182 06:55:34,724.76,,1
683075841,00182M06:40:47.061,0182 06:55:35,724.70,,1
683075842,00182M06:40:48.034,0182 06:55:36,724.74,,1
683075843,00182M06:40:49.007,0182 06:55:37,724.76,,1
683075844,00182M06:40:49.980,0182 06:55:38,724.72,,1
683075845,00182M06:40:50.954,0182 06:55:39,724.76,,1
683075846,00182M06:40:51.927,0182 06:55:40,724.78,,1
683075847,00182M06:40:52.900,0182 06:55:41,724.76,,1
683075848,00182M06:40:53.873,0182 06:55:42,724.74,,1
683075849,00182M06:40:54.847,0182 06:55:43,724.69,,1
683075850,00182M06:40:55.820,0182 06:55:44,724.74,,1
683075851,00182M06:40:56.793,0182 06:55:45,724.76,,1
683075852,00182M06:40:57.766,0182 06:55:46,724.76,,1
683075853,00182M06:40:58.740,0182 06:55:47,724.74,,1
683075854,00182M06:40:59.713,0182 06:55:48,724.78,,1
683075855,00182M06:41:00.686,0182 06:55:49,724.76,,1
683075856,00182M06:41:01.659,0182 06:55:50,724.74,,1
683075857,00182M06:41:02.633,0182 06:55:51,724.78,,1
683075858,00182M06:41:03.606,0182 06:55:52,724.78,,1
683075859,00182M06:41:04.579,0182 06:55:53,724.76,,1
683075860,00182M06:41:05.552,0182 06:55:54,724.74,,1
683075861,00182M06:41:06.526,0182 06:55:55,724.76,,1
683075862,00182M06:41:07.499,0182 06:55:56,724.80,,1
683075863,00182M06:41:08.472,0182 06:55:57,724.74,,1
683075864,00182M06:41:09.445,0182 06:55:58,724.75,,1
683075865,00182M06:41:10.419,0182 06:55:59,724.80,,1
683075866,00182M06:41:11.392,0182 06:56:00,724.80,,1
683075867,00182M06:41:12.365,0182 06:56:00,724.76,,1
683075868,00182M06:41:13.338,0182 06:56:01,724.80,,1
683075869,00182M06:41:14.312,0182 06:56:02,724.78,,1
683075870,00182M06:41:15.285,0182 06:56:03,724.80,,1
683075871,00182M06:41:16.258,0182 06:56:04,724.74,,1
683075872,00182M06:41:17.231,0182 06:56:05,724.76,,1
683075873,00182M06:41:18.205,0182 06:56:06,724.82,,1
683075874,00182M06:41:19.178,0182 06:56:07,724.78,,1
683075875,00182M06:41:20.151,0182 06:56:08,724.82,,1
683075876,00182M06:41:21.124,0182 06:56:09,724.80,,1
683075877,00182M06:41:22.098,0182 06:56:10,724.78,,1
683075878,00182M06:41:23.071,0182 06:56:11,724.76,,1
683075879,00182M06:41:24.044,0182 06:56:12,724.82,,1
683075880,00182M06:41:25.017,0182 06:56:13,724.82,,1
683075881,00182M06:41:25.991,0182 06:56:14,724.77,,1
683075882,00182M06:41:26.964,0182 06:56:15,724.78,,1
683075883,00182M06:41:27.937,0182 06:56:16,724.82,,1
683075884,00182M06:41:28.910,0182 06:56:17,724.82,,1
683075885,00182M06:41:29.884,0182 06:56:18,724.82,,1
683075886,00182M06:41:30.857,0182 06:56:19,724.80,,1
683075887,00182M06:41:31.830,0182 06:56:20,724.82,,1
683075888,00182M06:41:32.803,0182 06:56:21,724.86,,1
683075889,00182M06:41:33.777,0182 06:56:22,724.82,,1
683075890,00182M06:41:34.750,0182 06:56:23,724.84,,1
683075891,00182M06:41:35.723,0182 06:56:24,724.84,,1
683075892,00182M06:41:36.696,0182 06:56:25,724.84,,1
683075893,00182M06:41:37.670,0182 06:56:26,724.84,,1
683075894,00182M06:41:38.643,0182 06:56:27,724.84,,1
683075895,00182M06:41:39.616,0182 06:56:28,724.84,,1
683075896,00182M06:41:40.589,0182 06:56:29,724.80,,1
683075897,00182M06:41:41.563,0182 06:56:30,724.82,,1
683075898,00182M06:41:42.536,0182 06:56:31,724.77,,1
683075899,00182M06:41:43.509,0182 06:56:32,724.82,,1
683075900,00182M06:41:44.482,0182 06:56:33,724.78,,1
683075901,00182M06:41:45.456,0182 06:56:34,724.86,,1
683075902,00182M06:41:46.429,0182 06:56:35,724.86,,1
683075903,00182M06:41:47.402,0182 06:56:36,724.81,,1
683075904,00182M06:41:48.375,0182 06:56:36,724.86,,1
683075905,00182M06:41:49.349,0182 06:56:37,724.86,,1
683075906,00182M06:41:50.322,0182 06:56:38,724.84,,1
683075907,00182M06:41:51.295,0182 06:56:39,724.84,,1
683075908,00182M06:41:52.268,0182 06:56:40,724.88,,1
683075909,00182M06:41:53.242,0182 06:56:41,724.83,,1
683075910,00182M06:41:54.215,0182 06:56:42,724.86,,1
683075911,00182M06:41:55.188,0182 06:56:43,724.88,,1
683075912,00182M06:41:56.161,0182 06:56:44,724.88,,1
683075913,00182M06:41:57.135,0182 06:56:45,724.95,,1
683075914,00182M06:41:58.108,0182 06:56:46,724.84,,1
683075915,00182M06:41:59.081,0182 06:56:47,724.84,,1
683075916,00182M06:42:00.054,0182 06:56:48,724.94,,1
683075917,00182M06:42:01.028,0182 06:56:49,724.90,,1
683075918,00182M06:42:02.001,0182 06:56:50,724.90,,1
683075919,00182M06:42:02.974,0182 06:56:51,724.86,,1
683075920,00182M06:42:03.948,0182 06:56:52,724.90,,1
683075921,00182M06:42:04.921,0182 06:56:53,724.88,,1
